image_path,title,popularity,release_date,image_height,image_width,person_count_L,person_count_UL
filtered_posters/poster_5719.jpg,The Fighter Pilot,7.48,2013-12-20,750,500,0,1
filtered_posters/poster_5720.jpg,Betrayed,7.484,2020-12-25,750,500,4,12
filtered_posters/poster_5721.jpg,The Lake,7.476,2022-08-18,750,500,1,2
filtered_posters/poster_5722.jpg,Party Bus To Hell,7.482,2018-04-13,750,500,0,1
filtered_posters/poster_5723.jpg,Room(h)ates,7.476,2017-04-19,750,500,1,7
filtered_posters/poster_5724.jpg,Wife's Question,7.475,2022-06-24,750,500,1,1
filtered_posters/poster_5725.jpg,Happy as Lazzaro,7.466,2018-05-31,750,500,1,1
filtered_posters/poster_5726.jpg,The Disappearance of Cari Farver,7.458,2022-10-08,750,500,3,3
filtered_posters/poster_5727.jpg,Remember Me,7.469,2019-08-02,750,500,2,13
filtered_posters/poster_5728.jpg,Eloise,7.469,2017-02-03,750,500,4,4
filtered_posters/poster_5729.jpg,Pooka!,7.46,2018-12-07,750,500,0,0
filtered_posters/poster_5730.jpg,Sea Fog,7.458,2014-08-13,750,500,0,2
filtered_posters/poster_5731.jpg,Foxtrot,7.462,2017-09-02,750,500,0,1
filtered_posters/poster_5732.jpg,Slalom,7.458,2021-03-05,750,500,2,3
filtered_posters/poster_5733.jpg,My Christmas Family Tree,7.471,2021-11-13,750,500,7,10
filtered_posters/poster_5734.jpg,Two Distant Strangers,7.456,2020-11-20,750,500,1,1
filtered_posters/poster_5735.jpg,Hello,7.453,2022-09-22,750,500,2,3
filtered_posters/poster_5736.jpg,Little Miss Rawther,7.452,2023-10-12,750,500,1,5
filtered_posters/poster_5737.jpg,Firebrand,7.444,2023-12-22,750,500,1,3
filtered_posters/poster_5738.jpg,Burial,7.442,2022-09-02,750,500,1,1
filtered_posters/poster_5739.jpg,Jai Bhim,7.445,2021-11-02,750,500,1,2
filtered_posters/poster_5740.jpg,Like Dogs,7.445,2021-10-01,750,500,1,2
filtered_posters/poster_5741.jpg,The Games Maker,7.452,2014-07-03,750,500,5,9
filtered_posters/poster_5742.jpg,My Daughter's Killer,7.443,2022-07-12,750,500,1,2
filtered_posters/poster_5743.jpg,Our Frasier Remake,7.433,2023-10-11,750,500,0,0
filtered_posters/poster_5744.jpg,Lee Eun-mi Big Breasts,7.438,2020-02-01,750,500,0,2
filtered_posters/poster_5745.jpg,Good Manners,7.429,2017-08-04,750,500,0,1
filtered_posters/poster_5746.jpg,New Kung Fu Cult Master 2,7.436,2022-02-12,750,500,2,10
filtered_posters/poster_5747.jpg,Ricky Gervais: SuperNature,7.431,2022-05-24,750,500,1,2
filtered_posters/poster_5748.jpg,Darbar,7.426,2020-01-08,750,500,0,4
filtered_posters/poster_5749.jpg,"Strip Down, Rise Up",7.424,2021-02-05,750,500,0,0
filtered_posters/poster_5750.jpg,American Night,7.427,2021-10-01,750,500,2,2
filtered_posters/poster_5751.jpg,The Lost Girls,7.421,2022-06-17,750,500,2,4
filtered_posters/poster_5752.jpg,Felix Austria,7.424,2020-01-16,750,500,2,5
filtered_posters/poster_5753.jpg,The Last Warrior: A Messenger of Darkness,7.428,2021-12-23,750,500,2,7
filtered_posters/poster_5754.jpg,Blue My Mind,7.427,2017-10-02,750,500,2,4
filtered_posters/poster_5755.jpg,Sherina's Adventure 2,7.413,2023-09-28,750,500,2,3
filtered_posters/poster_5756.jpg,The Stylist,7.409,2020-09-26,750,500,1,3
filtered_posters/poster_5757.jpg,Song to Song,7.428,2017-03-17,750,500,2,3
filtered_posters/poster_5758.jpg,Dhak Dhak,7.416,2023-10-13,750,500,1,8
filtered_posters/poster_5759.jpg,Golden Men,7.416,2019-11-07,750,500,2,5
filtered_posters/poster_5760.jpg,The Woman Who Ran,7.407,2020-09-17,750,500,0,2
filtered_posters/poster_5761.jpg,Dybbuk,7.405,2021-10-29,750,500,2,2
filtered_posters/poster_5762.jpg,The Brave,7.405,2019-03-29,750,500,0,1
filtered_posters/poster_5763.jpg,The Girl on the Train,7.406,2021-02-26,750,500,1,3
filtered_posters/poster_5764.jpg,Phantom,7.401,2023-01-18,750,500,4,5
filtered_posters/poster_5765.jpg,Finding Vivian Maier,7.405,2014-03-21,750,500,1,1
filtered_posters/poster_5766.jpg,Green Butterflies,7.412,2017-07-20,750,500,0,4
filtered_posters/poster_5767.jpg,Preservation,7.415,2014-08-22,750,500,2,5
filtered_posters/poster_5768.jpg,Dead Reckoning,7.395,2020-11-13,750,500,4,5
filtered_posters/poster_5769.jpg,Lunana: A Yak in the Classroom,7.398,2019-11-16,750,500,0,3
filtered_posters/poster_5770.jpg,Cooking Up Love,7.395,2021-01-29,750,500,2,6
filtered_posters/poster_5771.jpg,Gatao: The Last Stray,7.393,2021-02-05,750,500,8,20
filtered_posters/poster_5772.jpg,The Assent,7.392,2020-01-09,750,500,0,2
filtered_posters/poster_5773.jpg,The Crystal Calls - Making The Dark Crystal: Age of Resistance,7.394,2019-08-30,750,500,2,3
filtered_posters/poster_5774.jpg,Divine Love,7.39,2019-06-27,750,500,0,2
filtered_posters/poster_5775.jpg,"21h médias : Xavier Dupont de Ligonnès, la chasse au scoop",7.384,2023-10-11,750,500,1,3
filtered_posters/poster_5776.jpg,The Mansion,7.394,2017-06-21,750,500,11,14
filtered_posters/poster_5777.jpg,The Realm,7.394,2018-09-28,750,500,1,1
filtered_posters/poster_5778.jpg,Team Darryl,7.398,2018-02-20,750,500,2,2
filtered_posters/poster_5779.jpg,"Love, Lost & Found",7.386,2021-01-06,750,500,3,6
filtered_posters/poster_5780.jpg,James Corden's Top Gun Training with Tom Cruise,7.385,2022-06-01,750,500,2,2
filtered_posters/poster_5781.jpg,The Hero,7.391,2019-09-26,750,500,0,1
filtered_posters/poster_5782.jpg,Gogol. Viy,7.383,2018-04-05,750,500,1,1
filtered_posters/poster_5783.jpg,Gundala,7.381,2019-08-29,750,500,1,1
filtered_posters/poster_5784.jpg,The Corrupted,7.381,2019-05-10,750,500,3,4
filtered_posters/poster_5785.jpg,The Letter Room,7.381,2020-06-16,750,500,1,1
filtered_posters/poster_5786.jpg,The East,7.384,2021-08-13,750,500,3,5
filtered_posters/poster_5787.jpg,Ape vs. Monster,7.382,2021-04-29,750,500,1,3
filtered_posters/poster_5788.jpg,Oslo,7.381,2021-05-29,750,500,5,16
filtered_posters/poster_5789.jpg,DeadTectives,7.377,2019-09-26,750,500,1,6
filtered_posters/poster_5790.jpg,The Wonders,7.38,2014-05-22,750,500,0,2
filtered_posters/poster_5791.jpg,7th Floor,7.379,2013-09-05,750,500,3,3
filtered_posters/poster_5792.jpg,Trees of Peace,7.376,2021-04-01,750,500,0,2
filtered_posters/poster_5793.jpg,Baseball Girl,7.378,2020-06-18,750,500,0,0
filtered_posters/poster_5794.jpg,Sardar Udham,7.376,2021-10-16,750,500,1,2
filtered_posters/poster_5795.jpg,Bennett's War,7.375,2019-08-30,750,500,1,2
filtered_posters/poster_5796.jpg,School of Life,7.374,2017-02-22,750,500,2,4
filtered_posters/poster_5797.jpg,The Emigrants,7.375,2021-12-25,750,500,2,2
filtered_posters/poster_5798.jpg,Thomas & Friends: Tale of the Brave: The Movie,7.375,2014-09-01,750,500,2,4
filtered_posters/poster_5799.jpg,Reckless,7.372,2018-06-21,750,500,0,4
filtered_posters/poster_5800.jpg,The Perfect Weapon,7.383,2016-09-09,750,500,2,3
filtered_posters/poster_5801.jpg,Dad Friend,7.375,2018-12-19,750,500,3,4
filtered_posters/poster_5802.jpg,Studio 54,7.365,2018-06-15,750,500,0,0
filtered_posters/poster_5803.jpg,Music,7.362,2021-01-14,750,500,3,3
filtered_posters/poster_5804.jpg,AEW Dynamite Anniversary Show,7.37,2020-10-14,750,500,1,11
filtered_posters/poster_5805.jpg,Dear Comrades!,7.361,2020-09-14,750,500,1,2
filtered_posters/poster_5806.jpg,Pipeline,7.369,2021-05-26,750,500,3,10
filtered_posters/poster_5807.jpg,The Messenger,7.364,2019-03-15,750,500,2,2
filtered_posters/poster_5808.jpg,All Together Now,7.357,2020-08-28,750,500,4,9
filtered_posters/poster_5809.jpg,Borderline,7.355,2023-09-15,750,500,2,2
filtered_posters/poster_5810.jpg,Whale Bones,7.349,2023-10-13,750,500,0,3
filtered_posters/poster_5811.jpg,Recep İvedik 7,7.349,2022-12-09,750,500,1,2
filtered_posters/poster_5812.jpg,In the Name of the Land,7.347,2019-09-25,750,500,2,2
filtered_posters/poster_5813.jpg,Bis,7.364,2015-02-18,750,500,1,6
filtered_posters/poster_5814.jpg,The Public,7.355,2019-04-05,750,500,10,11
filtered_posters/poster_5815.jpg,Woman at War,7.348,2018-05-22,750,500,1,3
filtered_posters/poster_5816.jpg,Gandeevadhari Arjuna,7.345,2023-08-24,750,500,0,1
filtered_posters/poster_5817.jpg,The Rider,7.347,2018-03-28,750,500,1,2
filtered_posters/poster_5818.jpg,Someone Marry Barry,7.362,2014-02-07,750,500,2,2
filtered_posters/poster_5819.jpg,Rated 19 Secret Lesson,7.342,2020-09-04,750,500,2,7
filtered_posters/poster_5820.jpg,Framed by My Husband,7.339,2021-07-10,750,500,0,1
filtered_posters/poster_5821.jpg,Full Time,7.344,2022-03-16,750,500,1,2
filtered_posters/poster_5822.jpg,A Night at the Kindergarten,7.336,2022-12-28,750,500,3,3
filtered_posters/poster_5823.jpg,The Shed,7.344,2019-10-25,750,500,0,2
filtered_posters/poster_5824.jpg,Deception,7.343,2021-07-17,750,500,2,2
filtered_posters/poster_5825.jpg,Blood Machines,7.343,2019-12-03,750,500,1,2
filtered_posters/poster_5826.jpg,Diary of a Chambermaid,7.337,2015-04-01,750,500,0,2
filtered_posters/poster_5827.jpg,Bonne Conduite,7.334,2023-03-29,750,500,4,6
filtered_posters/poster_5828.jpg,Detective Knight: Redemption,7.336,2022-12-09,750,500,1,5
filtered_posters/poster_5829.jpg,Simon's Got a Gift,7.332,2020-02-05,750,500,2,6
filtered_posters/poster_5830.jpg,School-Live!,7.331,2019-01-25,750,500,1,2
filtered_posters/poster_5831.jpg,The Divine Move 2: The Wrathful,7.329,2019-11-07,750,500,6,15
filtered_posters/poster_5832.jpg,#Horror,7.329,2015-11-20,750,500,1,1
filtered_posters/poster_5833.jpg,Return of the Hero,7.332,2018-02-14,750,500,1,3
filtered_posters/poster_5834.jpg,Piercing,7.346,2018-12-13,750,500,1,7
filtered_posters/poster_5835.jpg,Le crocodile du Botswanga,7.343,2014-02-19,750,500,1,2
filtered_posters/poster_5836.jpg,Something New,7.321,2016-10-13,750,500,2,4
filtered_posters/poster_5837.jpg,God Bless the Broken Road,7.33,2018-09-07,750,500,1,4
filtered_posters/poster_5838.jpg,Paris Pigalle,7.323,2018-09-19,750,500,1,5
filtered_posters/poster_5839.jpg,Samurai Marathon,7.32,2019-02-22,750,500,2,4
filtered_posters/poster_5840.jpg,Visions,7.32,2023-09-06,750,500,2,2
filtered_posters/poster_5841.jpg,A Celebration of the Music from Coco,7.32,2020-03-29,750,500,0,4
filtered_posters/poster_5842.jpg,The Gateway,7.318,2021-09-03,750,500,3,5
filtered_posters/poster_5843.jpg,Dauntless: The Battle of Midway,7.325,2019-10-22,750,500,0,2
filtered_posters/poster_5844.jpg,Sadako DX,7.318,2022-10-28,750,500,0,2
filtered_posters/poster_5845.jpg,The Lingering,7.318,2018-10-04,750,500,3,3
filtered_posters/poster_5846.jpg,Lake Bodom,7.317,2016-08-19,750,500,1,5
filtered_posters/poster_5847.jpg,Monster Island,7.313,2017-07-21,750,500,1,6
filtered_posters/poster_5848.jpg,Agatha and the Midnight Murders,7.315,2020-10-07,750,500,7,10
filtered_posters/poster_5849.jpg,Mary Cherry Chua,7.318,2023-07-19,750,500,0,2
filtered_posters/poster_5850.jpg,A Gruta,7.314,2020-10-29,750,500,2,2
filtered_posters/poster_5851.jpg,The Lion,7.314,2020-01-29,750,500,3,7
filtered_posters/poster_5852.jpg,5000 Blankets,7.311,2023-08-19,750,500,0,6
filtered_posters/poster_5853.jpg,Jersey,7.311,2022-04-22,750,500,4,8
filtered_posters/poster_5854.jpg,The Kindred,7.31,2021-12-28,750,500,2,3
filtered_posters/poster_5855.jpg,The Best Summer of My Life,7.31,2019-07-06,750,500,0,8
filtered_posters/poster_5856.jpg,A Taste of Hunger,7.307,2021-06-24,750,500,3,5
filtered_posters/poster_5857.jpg,Oh Mercy,7.309,2019-08-21,750,500,1,1
filtered_posters/poster_5858.jpg,Major,7.305,2022-06-03,750,500,0,1
filtered_posters/poster_5859.jpg,Soul of Hero,7.304,2019-05-02,750,500,1,3
filtered_posters/poster_5860.jpg,Once Upon a Time in London,7.305,2019-04-19,750,500,4,10
filtered_posters/poster_5861.jpg,Monster Party,7.304,2018-11-02,750,500,1,5
filtered_posters/poster_5862.jpg,I'll Take Your Dead,7.306,2018-10-01,750,500,4,5
filtered_posters/poster_5863.jpg,Christmas Land,7.303,2015-12-20,750,500,0,5
filtered_posters/poster_5864.jpg,Anti Matter,7.303,2016-09-26,750,500,2,2
filtered_posters/poster_5865.jpg,Christmas with the Tuches,7.298,2021-12-08,750,500,7,10
filtered_posters/poster_5866.jpg,Lolo,7.3,2015-09-03,750,500,4,5
filtered_posters/poster_5867.jpg,Adventures of Dally and Spanky,7.303,2019-07-02,750,500,1,4
filtered_posters/poster_5868.jpg,The Eternal Memory,7.296,2023-08-11,750,500,0,3
filtered_posters/poster_5869.jpg,Kanchana 3,7.297,2019-04-19,750,500,0,3
filtered_posters/poster_5870.jpg,Tomorrow Is Today,7.295,2022-11-29,750,500,5,12
filtered_posters/poster_5871.jpg,Lola and the Sea,7.298,2019-12-11,750,500,0,0
filtered_posters/poster_5872.jpg,Samjin Company English Class,7.295,2020-10-21,750,500,6,19
filtered_posters/poster_5873.jpg,This Little Love of Mine,7.292,2021-04-22,750,500,2,2
filtered_posters/poster_5874.jpg,The Ride,7.293,2018-04-27,750,500,2,3
filtered_posters/poster_5875.jpg,Royally Ever After,7.299,2018-05-19,750,500,2,2
filtered_posters/poster_5876.jpg,Spirou & Fantasio's Big Adventures,7.292,2018-02-21,750,500,2,8
filtered_posters/poster_5877.jpg,The Father Who Moves Mountains,7.288,2021-07-25,750,500,1,1
filtered_posters/poster_5878.jpg,Reno 911!: It's a Wonderful Heist,7.291,2022-12-03,750,500,5,12
filtered_posters/poster_5879.jpg,Utama,7.29,2022-05-11,750,500,0,3
filtered_posters/poster_5880.jpg,A Kindhearted Christmas,7.285,2021-11-20,750,500,2,2
filtered_posters/poster_5881.jpg,Bar Fight,7.286,2022-11-11,750,500,2,4
filtered_posters/poster_5882.jpg,How to Please a Woman,7.281,2022-05-19,750,500,1,7
filtered_posters/poster_5883.jpg,Fyre Fraud,7.277,2019-01-14,750,500,0,0
filtered_posters/poster_5884.jpg,High Flying Romance,7.277,2021-05-17,750,500,1,6
filtered_posters/poster_5885.jpg,Song of the Assassins,7.275,2022-05-13,750,500,1,3
filtered_posters/poster_5886.jpg,Jingle Bell Princess,7.272,2021-12-04,750,500,2,3
filtered_posters/poster_5887.jpg,Montana Story,7.271,2022-05-02,750,500,0,0
filtered_posters/poster_5888.jpg,Ruthless: Monopoly’s Secret History,7.269,2023-02-20,750,500,1,1
filtered_posters/poster_5889.jpg,2 Minutes of Fame,7.266,2020-06-16,750,500,6,10
filtered_posters/poster_5890.jpg,Blinky Bill the Movie,7.269,2015-08-21,750,500,5,8
filtered_posters/poster_5891.jpg,Text,7.266,2019-10-24,750,500,0,2
filtered_posters/poster_5892.jpg,Dear Zoe,7.265,2022-11-04,750,500,1,1
filtered_posters/poster_5893.jpg,Wir haben einen Deal,7.263,2023-06-24,750,500,1,2
filtered_posters/poster_5894.jpg,The Kindness of Strangers,7.262,2019-12-12,750,500,6,9
filtered_posters/poster_5895.jpg,Superagente Makey,7.257,2020-07-17,750,500,0,6
filtered_posters/poster_5896.jpg,Little Q,7.262,2019-08-15,750,500,1,1
filtered_posters/poster_5897.jpg,My Secret Valentine,7.283,2018-02-03,750,500,2,4
filtered_posters/poster_5898.jpg,Girl in Room 13,7.256,2022-09-17,750,500,2,3
filtered_posters/poster_5899.jpg,The Young Lovers,7.255,2022-02-02,750,500,0,1
filtered_posters/poster_5900.jpg,Moon Man,7.25,2022-07-29,750,500,2,3
filtered_posters/poster_5901.jpg,Christmas at the Plaza,7.25,2019-11-28,750,500,2,2
filtered_posters/poster_5902.jpg,Diablo: The Utimate Race,7.249,2019-01-18,750,500,2,12
filtered_posters/poster_5903.jpg,Il colore nascosto delle cose,7.256,2017-09-08,750,500,1,3
filtered_posters/poster_5904.jpg,The Red Collar,7.249,2018-03-28,750,500,1,2
filtered_posters/poster_5905.jpg,The Retaliators,7.246,2022-09-08,750,500,1,8
filtered_posters/poster_5906.jpg,John Mulaney & The Sack Lunch Bunch,7.239,2019-12-24,750,500,1,1
filtered_posters/poster_5907.jpg,The Bad Seed Returns,7.236,2022-09-05,750,500,2,4
filtered_posters/poster_5908.jpg,A Night of Horror: Nightmare Radio,7.24,2020-02-06,750,500,6,11
filtered_posters/poster_5909.jpg,Enforcement,7.239,2020-10-08,750,500,0,1
filtered_posters/poster_5910.jpg,Kandisha,7.239,2022-03-24,750,500,1,1
filtered_posters/poster_5911.jpg,Control,7.235,2022-09-23,750,500,1,3
filtered_posters/poster_5912.jpg,The Matthew Shepard Story: An American Hate Crime,7.233,2023-10-09,750,500,0,0
filtered_posters/poster_5913.jpg,A Fan's Guide to Ms. Marvel,7.23,2022-06-01,750,500,0,3
filtered_posters/poster_5914.jpg,Emmanuelle: Queen of French Erotic Cinema,7.231,2021-06-18,750,500,0,1
filtered_posters/poster_5915.jpg,Space Oddity,7.229,2023-03-31,750,500,5,9
filtered_posters/poster_5916.jpg,Marie-Line et son juge,7.234,2023-10-11,750,500,1,3
filtered_posters/poster_5917.jpg,There's Something in the Barn,7.226,2023-11-02,750,500,3,13
filtered_posters/poster_5918.jpg,Becoming Astrid,7.228,2018-09-14,750,500,1,2
filtered_posters/poster_5919.jpg,"Pride, Prejudice and Mistletoe",7.245,2018-12-23,750,500,2,2
filtered_posters/poster_5920.jpg,Fenced In,7.22,2022-09-01,750,500,3,5
filtered_posters/poster_5921.jpg,Anne+: The Film,7.228,2021-10-14,750,500,2,2
filtered_posters/poster_5922.jpg,The Neighbor in the Window,7.225,2020-02-08,750,500,1,3
filtered_posters/poster_5923.jpg,When Mom Is Away,7.227,2019-02-07,750,500,1,10
filtered_posters/poster_5924.jpg,Forever First Love,7.22,2020-05-17,750,500,1,2
filtered_posters/poster_5925.jpg,They Reach,7.219,2020-03-14,750,500,0,5
filtered_posters/poster_5926.jpg,The Goddess of Fortune,7.22,2019-12-19,750,500,4,8
filtered_posters/poster_5927.jpg,Lord of the Ants,7.222,2022-09-08,750,500,1,2
filtered_posters/poster_5928.jpg,Sexygénaires,7.218,2023-06-14,750,500,2,2
filtered_posters/poster_5929.jpg,I Am the Abyss,7.216,2022-10-27,750,500,0,0
filtered_posters/poster_5930.jpg,Luna's Revenge,7.243,2018-02-15,750,500,1,2
filtered_posters/poster_5931.jpg,Bottled with Love,7.21,2019-04-13,750,500,2,5
filtered_posters/poster_5932.jpg,The Policeman's Lineage,7.209,2022-01-05,750,500,4,13
filtered_posters/poster_5933.jpg,Dora and the Fantastical Creatures,7.203,2023-09-21,750,500,3,7
filtered_posters/poster_5934.jpg,The Movie Star and the Cowboy,7.203,2023-07-24,750,500,1,4
filtered_posters/poster_5935.jpg,Love in Harmony Valley,7.203,2023-04-03,750,500,2,2
filtered_posters/poster_5936.jpg,Hell Hath No Fury,7.21,2021-11-05,750,500,2,3
filtered_posters/poster_5937.jpg,The Driver,7.203,2019-11-25,750,500,1,2
filtered_posters/poster_5938.jpg,Bayala: A Magical Adventure,7.202,2019-10-24,750,500,1,6
filtered_posters/poster_5939.jpg,How I Became a Gangster,7.196,2019-12-12,750,500,1,6
filtered_posters/poster_5940.jpg,Kase-san and Morning Glories,7.236,2018-06-09,750,500,0,3
filtered_posters/poster_5941.jpg,Dog Days,7.202,2018-08-10,750,500,3,6
filtered_posters/poster_5942.jpg,Stay Out Stay Alive,7.196,2019-11-26,750,500,0,2
filtered_posters/poster_5943.jpg,Mist & the Maiden,7.2,2017-09-01,750,500,0,1
filtered_posters/poster_5944.jpg,Topside,7.189,2022-03-25,750,500,1,1
filtered_posters/poster_5945.jpg,Super 30,7.187,2019-07-12,750,500,1,2
filtered_posters/poster_5946.jpg,Synonyms,7.188,2019-02-28,750,500,0,1
filtered_posters/poster_5947.jpg,Karen,7.191,2021-09-03,750,500,0,2
filtered_posters/poster_5948.jpg,The Mole: Undercover in North Korea,7.191,2020-10-11,750,500,1,4
filtered_posters/poster_5949.jpg,A Soldier's Revenge,7.185,2021-03-25,750,500,3,6
filtered_posters/poster_5950.jpg,Military Wives,7.185,2020-03-06,750,500,4,20
filtered_posters/poster_5951.jpg,Endgame,7.183,2021-02-12,750,500,11,18
filtered_posters/poster_5952.jpg,Centurion: The Dancing Stallion,7.185,2023-04-25,750,500,5,6
filtered_posters/poster_5953.jpg,An Almost Ordinary Summer,7.179,2019-02-28,750,500,0,4
filtered_posters/poster_5954.jpg,Dancing Queens,7.179,2021-06-03,750,500,1,2
filtered_posters/poster_5955.jpg,Trippin’ with the Kandasamys,7.177,2021-06-04,750,500,3,5
filtered_posters/poster_5956.jpg,Luz Mala,7.176,2022-11-17,750,500,1,2
filtered_posters/poster_5957.jpg,The Three Deaths of Marisela Escobedo,7.175,2020-10-14,750,500,0,0
filtered_posters/poster_5958.jpg,Rustin,7.174,2023-11-03,750,500,3,14
filtered_posters/poster_5959.jpg,Showbiz Kids,7.175,2020-07-14,750,500,0,2
filtered_posters/poster_5960.jpg,The 16th Episode,7.173,2019-06-28,750,500,0,0
filtered_posters/poster_5961.jpg,Men on the Verge of a Nervous Breakdown,7.17,2022-03-16,750,500,3,13
filtered_posters/poster_5962.jpg,Jallikattu,7.169,2019-10-04,750,500,1,3
filtered_posters/poster_5963.jpg,Arab Blues,7.168,2020-02-12,750,500,2,4
filtered_posters/poster_5964.jpg,The Wonder Weeks,7.167,2023-06-09,750,500,11,18
filtered_posters/poster_5965.jpg,Chokehold,7.167,2023-04-21,750,500,1,2
filtered_posters/poster_5966.jpg,Hole Friend,7.17,2022-08-07,750,500,1,2
filtered_posters/poster_5967.jpg,Tove,7.17,2020-10-02,750,500,0,3
filtered_posters/poster_5968.jpg,Rams,7.167,2020-10-15,750,500,2,3
filtered_posters/poster_5969.jpg,Everybody’s Everything,7.164,2019-11-12,750,500,0,2
filtered_posters/poster_5970.jpg,Crazy Samurai Musashi,7.164,2020-08-21,750,500,0,1
filtered_posters/poster_5971.jpg,White Paradise,7.163,2023-01-04,750,500,2,5
filtered_posters/poster_5972.jpg,Burning Days,7.162,2022-12-09,750,500,0,1
filtered_posters/poster_5973.jpg,The Ghost Station,7.16,2023-04-19,750,500,0,1
filtered_posters/poster_5974.jpg,Get the Grift,7.159,2021-04-28,750,500,2,3
filtered_posters/poster_5975.jpg,Rev,7.161,2020-08-20,750,500,5,10
filtered_posters/poster_5976.jpg,Astral,7.156,2018-11-23,750,500,1,2
filtered_posters/poster_5977.jpg,Dear Ex,7.154,2018-11-02,750,500,2,5
filtered_posters/poster_5978.jpg,Taxi,7.166,2015-04-15,750,500,2,10
filtered_posters/poster_5979.jpg,Thugs of Hindostan,7.161,2018-11-07,750,500,4,5
filtered_posters/poster_5980.jpg,The Bachelorette Party,7.15,2021-02-24,750,500,1,5
filtered_posters/poster_5981.jpg,Volition,7.152,2019-03-15,750,500,1,1
filtered_posters/poster_5982.jpg,"Mektoub, My Love: Intermezzo",7.146,2019-05-23,750,500,1,1
filtered_posters/poster_5983.jpg,Share,7.15,2019-01-25,750,500,0,2
filtered_posters/poster_5984.jpg,The Pass,7.146,2016-03-16,750,500,0,0
filtered_posters/poster_5985.jpg,Faraway Eyes,7.151,2020-03-07,750,500,3,5
filtered_posters/poster_5986.jpg,A Second Chance: Rivals!,7.143,2019-09-21,750,500,2,9
filtered_posters/poster_5987.jpg,A Hero,7.141,2021-12-15,750,500,0,0
filtered_posters/poster_5988.jpg,Robo,7.142,2019-10-31,750,500,1,2
filtered_posters/poster_5989.jpg,Kamen Rider: Heisei Generations Forever,7.152,2018-12-22,750,500,1,7
filtered_posters/poster_5990.jpg,Mingle All the Way,7.148,2018-12-01,750,500,0,7
filtered_posters/poster_5991.jpg,Holiday on Mars,7.136,2020-12-13,750,500,4,7
filtered_posters/poster_5992.jpg,Knife+Heart,7.134,2018-06-27,750,500,0,1
filtered_posters/poster_5993.jpg,Tankers,7.144,2018-10-25,750,500,5,7
filtered_posters/poster_5994.jpg,An Unforgettable Year – Spring,7.13,2023-06-22,750,500,2,4
filtered_posters/poster_5995.jpg,Uma Fada Veio Me Visitar,7.131,2023-10-12,750,500,1,4
filtered_posters/poster_5996.jpg,On the Count of Three,7.131,2022-05-13,750,500,1,1
filtered_posters/poster_5997.jpg,Nandor Fodor and the Talking Mongoose,7.129,2023-09-01,750,500,2,2
filtered_posters/poster_5998.jpg,Dick Johnson Is Dead,7.126,2020-01-23,750,500,1,2
filtered_posters/poster_5999.jpg,Psych 3: This Is Gus,7.127,2021-11-18,750,500,0,4
filtered_posters/poster_6000.jpg,The Swan Princess: A Royal Wedding,7.128,2020-07-20,750,500,4,10
filtered_posters/poster_6001.jpg,Spoor,7.129,2017-02-24,750,500,0,4
filtered_posters/poster_6002.jpg,WHAT DID JACK DO?,7.126,2017-11-08,750,500,0,0
filtered_posters/poster_6003.jpg,Shéhérazade,7.131,2018-09-05,750,500,2,6
filtered_posters/poster_6004.jpg,A.R.C.H.I.E.,7.134,2016-04-19,750,500,1,2
filtered_posters/poster_6005.jpg,The Wild Goose Lake,7.124,2019-12-06,750,500,1,1
filtered_posters/poster_6006.jpg,Lead Me Home,7.122,2021-09-03,750,500,0,1
filtered_posters/poster_6007.jpg,The Last Thing Mary Saw,7.121,2021-08-15,750,500,1,3
filtered_posters/poster_6008.jpg,KKN di Desa Penari,7.121,2022-04-30,750,500,1,1
filtered_posters/poster_6009.jpg,The Perfect Secret,7.12,2019-10-31,750,500,6,10
filtered_posters/poster_6010.jpg,The Marriage App,7.115,2022-12-07,750,500,2,5
filtered_posters/poster_6011.jpg,Fast and Fierce: Death Race,7.114,2020-05-19,750,500,1,1
filtered_posters/poster_6012.jpg,Waiting for Anya,7.117,2020-02-07,750,500,5,7
filtered_posters/poster_6013.jpg,Darlings,7.116,2022-08-05,750,500,1,3
filtered_posters/poster_6014.jpg,Abducted: The Mary Stauffer Story,7.108,2019-10-05,750,500,0,2
filtered_posters/poster_6015.jpg,The Asian Connection,7.119,2016-05-13,750,500,4,10
filtered_posters/poster_6016.jpg,Beware the Gorilla,7.111,2019-01-10,750,500,6,9
filtered_posters/poster_6017.jpg,What Happened to Mr Cha?,7.115,2021-01-01,750,500,2,4
filtered_posters/poster_6018.jpg,Stasis,7.111,2017-06-02,750,500,0,0
filtered_posters/poster_6019.jpg,The Falling,7.115,2015-04-24,750,500,1,4
filtered_posters/poster_6020.jpg,Ivy + Bean: Doomed to Dance,7.107,2022-09-02,750,500,2,3
filtered_posters/poster_6021.jpg,Moffie,7.107,2020-03-13,750,500,0,2
filtered_posters/poster_6022.jpg,Anna Karenina. Vronsky's Story,7.105,2017-06-08,750,500,1,3
filtered_posters/poster_6023.jpg,Mobile Suit Gundam: Cucuruz Doan's Island,7.104,2022-06-03,750,500,7,19
filtered_posters/poster_6024.jpg,The Sneak Over,7.104,2020-12-30,750,500,3,10
filtered_posters/poster_6025.jpg,Jurassic Greatest Moments: Jurassic Park to Jurassic World,7.098,2022-06-04,750,500,1,1
filtered_posters/poster_6026.jpg,Battle: Freestyle,7.102,2022-04-01,750,500,4,4
